event_id,event_type,timestamp,campaign_id,ad_id,user_id,country,device,cost
f0713d4b-6cc9-4df8-90a4-ff24c7b6bec6,click,2025-01-13 21:54:54.846085,6398,9756,3fc9e1d6-49f7-4b72-a189-14f06a084b86,CV,mobile,1.02
6d463ab8-c3ec-4417-9494-3db7f83e62db,impression,2025-07-06 11:42:18.767539,2491,3552,06d7121e-a3d3-4c00-a6df-6936a6b4db9f,BB,desktop,1.53
e48535e1-ea10-4f68-bfb6-d0c3ff3fb7cd,click,2025-03-16 05:13:11.515507,3979,8109,4dadad15-4230-4a6c-a531-bc118cc369de,AO,mobile,1.98
7e9667ee-8581-45c5-b110-c55b19c84565,conversion,2025-07-31 13:36:01.560776,5306,9672,9ae031c0-1ce4-4dc5-a336-25345d4e9ca5,TW,mobile,0.58
1e0e4af7-93b8-4d07-9f5c-c79af654c097,conversion,2025-01-23 15:14:34.273905,7904,4801,95817c42-63c4-4f78-92df-d3fcbcbd73b6,BS,tablet,0.71
c85878b8-e96a-4144-a850-d95a06c9c557,impression,2025-03-22 07:44:34.037194,6463,5957,36a31740-c8c1-46de-b348-6f97914f1854,US,desktop,0.39
b31a6b6b-5325-4c33-b777-df8ef1713644,impression,2025-09-11 17:47:33.075485,9974,9853,4644451b-6e34-43be-a5c2-669cb4d27150,TO,tablet,1.07
731ae8f8-9cf6-4b0e-b621-3d015014538d,impression,2025-04-26 11:33:04.091697,7516,5457,356bb0e4-3586-42a2-bcb0-71a529087443,DO,tablet,1.49
44bcd38c-c939-4cb8-975a-7974a4a131ef,conversion,2025-08-04 14:05:26.872767,3685,4363,85c1cea5-81b7-4415-8b74-4f7dfde8a97a,US,mobile,0.55
b0598fed-ce03-4f17-ad41-0b06c9214739,conversion,2025-07-01 23:41:02.567657,7030,7500,a5053062-0b8d-4f3b-80a6-612a0eb7c692,ST,tablet,1.48
55a2f454-c339-4ec1-ae74-c6c896eb1af5,click,2025-08-15 18:14:28.629359,1286,8197,ad316496-8d2d-47f6-b827-f22a053d670c,SC,desktop,1.57
246d8b4f-139f-4369-80aa-c0374fc90c37,impression,2025-04-24 04:32:38.685137,7919,6222,13a88d50-59dc-4170-aa37-950769d51332,GM,desktop,1.38
bfae0900-f802-4e2d-b753-d9da6bb3f6a8,click,2025-01-30 06:28:59.735115,2691,6682,73dd81f8-4355-45cb-9778-fa42735e73b4,RW,tablet,0.37
d20fda1f-6e00-4014-8e4f-458529539e7e,impression,2025-09-08 16:29:32.117243,6815,6211,231ea2a0-aea6-484d-a232-4b9d4362ba8e,SB,mobile,0.44
12002acf-0024-41d1-bf03-33417052a5dc,impression,2025-01-29 01:12:28.070918,1516,6789,bf74b26f-df46-44e8-8b72-e82b8c2a289c,ML,mobile,1.0
13527f05-d889-4beb-9aa5-5f8fd5e87c77,conversion,2025-06-30 05:47:13.284626,5533,3028,f4f4176c-b23b-4621-81c3-bf3468c566d5,CH,desktop,1.36
c3903223-9f2f-42de-97fe-8ea41a2a6027,conversion,2025-03-11 05:39:15.900711,1715,8074,b69b3e75-0eca-4918-bd44-724ccb265c63,NO,desktop,1.57
19aaee1c-9514-4df7-91b8-976f098ce8a3,impression,2025-02-03 23:36:49.860969,2753,9185,34614e43-f8ce-4b15-b9f5-e71768ab3e60,MR,tablet,0.25
8d7b89a7-0d6b-4d7c-ac93-2875836e40de,click,2025-06-13 15:54:11.561795,2151,8529,e94f5cf1-8e2d-44f9-8626-274ef4259457,AZ,desktop,1.4
6bca9643-afff-45d8-ae94-f1ef90f0a8f8,impression,2025-06-13 02:26:17.420732,3174,4259,e3818cd6-cd60-4702-b9cf-f273321294ff,ES,desktop,0.54
d082ae89-8655-431c-9751-3775c0857cb7,impression,2025-10-03 19:08:53.828228,7124,1779,0018bdd6-7aba-4b1d-b79b-c169e03d20a0,MC,desktop,0.14
059520ba-f018-497e-a5f1-e1703c7c7bf0,conversion,2025-06-15 13:10:45.193717,3634,7636,24ad03c2-39f0-41e5-acb2-324380989352,CF,desktop,1.72
9e50b217-05fa-4207-bd95-29e6f976e449,click,2025-02-27 17:41:53.678674,9196,3451,3cac5bb2-392d-4823-9f88-f6146d881bff,MX,mobile,1.97
def97e3b-55e7-448f-9a5e-b183b6a77760,click,2025-10-21 18:47:25.968929,8652,5044,84ead358-783e-4675-a2a5-df0c4e84f914,MM,mobile,1.41
c4b133d8-d5b9-4850-8f2b-0661f9b38318,impression,2025-03-18 00:05:37.568069,3890,1036,0a9351eb-a2bf-4cc5-8554-a37d8da29c44,SG,mobile,0.98
a7f25ee9-5a3f-4a21-b51f-59a40d9fe7d7,conversion,2025-08-30 14:45:20.578579,7775,1148,e42ce7a4-399e-4abd-9ffd-deb7580b4102,SK,tablet,0.43
eb837fb8-67bb-48ad-b4d2-08acb48965ef,conversion,2025-04-17 05:37:24.122006,6793,7756,5a22f989-bc3e-43c2-95c7-ff623b0fad4a,KW,tablet,1.26
e05ba318-9995-459d-9751-e29b1fba7053,conversion,2025-06-09 00:22:55.834154,5687,3190,43c92512-4bd5-46aa-8a0d-123c8dbde43d,SN,desktop,0.1
2f9df25e-6e6b-4994-86f6-a0b37df4107e,impression,2025-08-29 18:26:22.800974,6327,8671,91c56f46-cc0c-4289-8d70-1527b7cac9e1,NI,desktop,1.17
998c39bc-13e4-4fae-aa65-83313acb0af3,click,2025-08-15 09:44:05.890011,4814,9068,a877aeb7-c966-4624-8083-e184a45e1bb7,ER,tablet,0.93
3d70e9f2-df72-4292-b8cc-b17a6cb59aab,conversion,2025-05-01 18:17:14.097059,2694,5838,edb972da-c960-43b0-b87f-ea09e12aaf52,VU,desktop,1.37
812db224-479f-4ed5-b71b-72bfac8901d4,click,2025-01-13 14:06:00.567096,1784,3103,5d0e971f-99b0-48e4-b1f3-ab3d0b5df8c2,MM,desktop,1.95
f7642d68-f091-4345-b5d0-25038cd608a2,click,2025-06-01 10:53:09.257432,7532,1025,ab18bc54-dd2c-40c6-b6eb-6c20bfb7d53a,CY,desktop,0.27
6d62f28e-c20a-4bd6-a7a1-cac21b45b196,click,2025-03-29 17:01:43.619769,6906,4865,9ec65143-1ae7-4108-992a-8c12fb57e13e,LS,mobile,1.3
8ebc2b7c-ab04-40fb-ab1c-294e17835351,impression,2025-02-01 06:20:21.609118,4780,2173,52d7df70-78b5-465b-ad26-0436999c720c,SA,mobile,0.98
1b0fc3e1-a54a-49f6-b909-6e39599648cd,impression,2025-04-10 10:58:22.016318,8867,2251,45aa83dc-3036-4d07-9b29-a647da9aaf67,OM,mobile,0.18
631c8580-ce0a-45eb-9bdf-015b31b2f8e9,conversion,2025-10-02 16:39:42.117371,3656,5235,05d188be-6451-4759-ad51-61d8e35c84b2,CY,desktop,0.91
8d8af862-a4e3-4b8a-b1fa-9361950969e5,conversion,2025-03-19 00:36:59.513760,6543,6526,f874d68e-2aad-4341-8df9-7449a3856e26,TM,mobile,1.87
58f91560-6c5c-4779-909b-df076dc7e532,conversion,2025-08-04 12:00:40.792514,8417,2059,8064fcf2-4e60-4202-bb81-2c55e7b6f869,TG,mobile,0.35
ca9ede90-a133-468f-95a1-f38c764a9606,impression,2025-05-15 19:48:12.603543,4442,2523,8ba06cca-6564-492d-a1aa-c8555b2281e0,MY,mobile,0.47
23697088-9654-487c-a467-36cf6b006488,conversion,2025-07-16 13:24:47.425261,9997,8497,7c435f0e-bfae-465b-a27c-d809cc82c7cb,SL,tablet,1.52
09615cab-e2ca-4aa7-b9cf-fe9764f1c80b,impression,2025-09-21 14:56:48.659155,7091,5317,220a5362-fd8a-4d4f-9c0d-05f1b962fc49,CU,mobile,1.98
e322dac2-3dce-4b82-9c47-13ddfd8e72a7,click,2025-09-01 08:55:18.184439,2495,6278,1665bca4-d25a-4764-af03-b62fa5b3c0ec,GT,tablet,0.19
b63fbf03-42a2-4029-991b-5ef97dafff3e,conversion,2025-10-19 04:55:47.153287,7236,3398,7043def3-c160-4f1c-9fa9-ff4e4a59686a,BR,tablet,1.41
d4dd703f-d8c1-495e-97f1-fbabbd81a530,click,2025-05-23 19:50:11.592072,4684,7857,49a67762-6b02-4b6d-b0dc-5ae2f6a379b4,HR,mobile,1.01
01017225-b633-4628-b864-05dadd8f223c,click,2025-07-02 23:58:05.107301,8818,4037,c1a38d8d-1ee7-46a3-975d-4e7a5dfed6ff,PY,tablet,1.32
8ff08795-1397-4218-9433-323265e4fc06,impression,2025-02-22 17:36:04.329639,9551,8716,8f75977c-68c0-45de-9c5e-6bbd438ea67c,CI,tablet,0.71
a166832a-d170-415b-8bc1-72fb8728be10,conversion,2025-04-27 17:09:16.054366,6341,5147,4fc5e5ac-8280-41ce-b3e2-fa6fe951f8e2,PE,mobile,1.32
bbf69951-710b-494c-9db4-6fc24195629e,impression,2025-10-02 11:26:25.330682,6689,7194,bc792644-99ea-452d-9d73-702a173f14b9,CY,tablet,1.55
d0a5ba56-9f11-4def-bc7a-d9b9f9c71ed3,click,2025-02-07 11:14:38.755754,8491,8658,b27ddc43-600e-4bcb-b0b6-48cedf95a169,LI,mobile,1.71
029ecb0e-83a3-4dbb-a41b-b8b0d9a277b3,impression,2025-02-14 02:44:46.379443,6283,9647,54d0b149-25cc-49db-82b0-02afe94dba8a,MK,tablet,0.57
d7836e5f-fa17-4445-a80d-f9294baa8a10,impression,2025-07-14 23:24:37.833946,7116,3855,307a39da-930a-4473-a078-f68273521e9c,BN,tablet,1.71
f3b8626b-5793-4904-918b-118fa5d15e56,conversion,2025-02-11 20:19:28.958315,9429,2825,e1f56a12-a149-40c9-9407-35f028ccec56,JO,desktop,0.34
56a4aae5-df61-4b6b-b5f0-f3100e69573c,click,2025-08-31 22:56:23.238080,6733,9819,23123b7a-c74d-469b-b925-179025190040,BR,desktop,1.27
278b5305-3463-4172-a89c-329b936ac4d9,impression,2025-02-22 15:52:56.716950,2481,8630,74aa85b0-07f9-48a8-b1ed-3a8b37db2ad4,AE,mobile,1.99
c5ac1550-0bd0-4761-bc89-05b55e7023e9,impression,2025-08-14 02:25:43.638746,4485,2939,3fe775dc-4ae4-4056-a29a-1367147c0e6a,IS,mobile,1.19
adf37d4e-ded7-4810-9b93-4834fc338d51,impression,2025-07-13 22:48:17.338120,5142,2066,571012d1-4c83-48bb-93e0-8d872083bd9a,CV,tablet,0.16
eabe46a0-9553-4998-9c0b-4dd59a39fbdd,conversion,2025-03-24 20:02:30.560987,2133,6849,6e127a00-a04f-412f-bea9-6c2f2901dbc8,BB,mobile,1.09
3df5462a-dc2f-4b0a-b4b1-fc3857e18cd6,impression,2025-01-11 02:10:23.331624,8069,6943,a9d5f36c-b67f-48f1-9449-e95d77b9ea5c,GE,mobile,1.09
50e973b9-d0eb-42df-a170-e74ed949e0f1,conversion,2025-09-01 06:19:29.384421,8417,1406,61978519-db30-44bf-927a-2fed160df92b,GH,mobile,1.29
36c2a8c8-8bde-4d57-abec-80e8b2fbcd17,conversion,2025-05-25 15:16:05.905395,3360,2489,e24c75f6-2311-497b-9813-c95844f36760,GN,mobile,0.53
e62c4a67-180e-40bb-9f62-ef287bf4a4dd,impression,2025-03-28 16:32:25.623538,9335,3708,58ad034b-5217-4140-a3fb-d2aa268d459f,AD,mobile,1.47
2e70a4da-7a78-4830-91a4-46651c725cc5,impression,2025-08-04 07:28:56.753375,9843,6104,d02dd55c-d63e-4333-927c-6c62b0756278,JM,tablet,0.64
7e0065bf-cafa-49a6-a247-b650899a0039,click,2025-05-27 10:54:47.070213,7185,1250,092dc0a6-7ac3-4b33-a669-add55771a6ed,PE,mobile,1.3
24989ba4-9146-4a29-b32a-95c911886e8e,click,2025-03-31 11:26:14.226612,4208,9339,da8ec3b0-7d0c-4d8a-bfdf-92f453c56d0a,US,mobile,0.25
1bb61c74-4d57-4ddd-b50c-84c6f74d3c18,conversion,2025-05-03 15:53:36.721934,2570,4484,e8bd3239-0a10-48bc-b819-cbb0dccd14e7,AL,tablet,1.63
e17475ab-ce14-44df-9e90-eab9bd7a9757,conversion,2025-10-15 19:26:45.530336,5334,1524,6aa60611-adde-4335-acd2-b06e4b17e0b1,ST,tablet,0.43
16ad1cc2-9fa8-4a6e-b20c-6c9a06531130,conversion,2025-03-16 21:22:24.940770,5266,6826,137c3288-8781-4705-92b5-dc1c75f0edd0,TO,desktop,0.72
ce4f2ab8-98c6-4059-97d6-649635698e0f,impression,2025-07-30 02:44:52.410867,6316,8775,e5c1b1b9-f9ba-45cd-8912-b26344662d15,GW,tablet,0.49
a7b9f456-e41e-4a57-a87e-3281c0efc73f,impression,2025-03-08 12:43:07.456414,9816,1494,fafebb0b-6a42-4c94-8224-475ffff06da9,RW,tablet,0.29
275b5f1e-473e-48eb-a367-d1313ae95c39,conversion,2025-05-07 03:17:14.097533,2650,8533,1c581602-ed00-4228-9ba5-e6e3a92e1c9d,CM,tablet,1.17
9cc3273e-ceb7-47d5-aef3-3c765192dba2,impression,2025-06-03 22:55:54.977903,6026,6724,c03d3bdf-5c9e-4ce3-8748-afc46470c582,GD,mobile,1.93
0be1944b-4478-49b1-920d-828397224662,conversion,2025-05-09 14:21:20.961941,9372,8664,212707ab-16f4-4fd4-b12e-25aef6366287,VC,desktop,0.81
e663a05d-8cbe-4cb2-81dd-4a2caa5bcadc,conversion,2025-09-25 05:00:31.082969,3617,3782,ad3779c2-e946-46bc-9398-54b76303677e,TJ,mobile,0.94
4180608d-e045-42d9-bc61-c474ea261879,impression,2025-06-03 19:53:39.541278,9292,7518,8335a45d-8068-4c03-90d9-fc4dd646f176,IQ,mobile,1.96
9a98ff90-ad47-4e83-b4d9-04eaf0e3a3e4,impression,2025-01-24 18:43:05.076938,4016,8788,d61adb0f-d0bf-44f6-b2cd-bf7183525b03,JO,tablet,1.26
7aa1020a-0db5-48c6-b7eb-32f538ed83f3,impression,2025-07-18 02:45:36.740046,9936,2177,2a433d5e-157e-4cb7-ba79-c49dec590c61,PA,mobile,1.32
b20dcb10-a96c-462a-97f7-98bfdd920543,conversion,2025-08-06 10:41:28.641613,1275,7425,0e02dbb2-c408-482c-9f2c-a2a7f4d1f8b9,AR,tablet,0.49
de23531a-45b3-4dfd-9a8a-4d3560ce60ae,conversion,2025-05-27 23:23:07.558453,4343,3583,71012772-21fe-41ef-85bd-ab235059b2a0,GR,mobile,1.63
c69e5905-c9c7-4ffc-adcc-9517f82e0f61,conversion,2025-08-30 17:39:40.999720,1205,7541,dc80c139-0cb0-46cd-a386-bd44e5b542cb,JO,desktop,0.31
5b92b7e7-199c-4d74-a008-458b038b12bd,conversion,2025-04-28 08:05:55.429087,2497,5061,9eac57bf-80d6-404f-8eae-f0bf4333a2bd,MH,tablet,0.81
7561884f-a61d-44f0-93cd-c2c748dd7c05,conversion,2025-08-03 14:42:02.686715,9137,1297,b61bb1ee-e253-42d3-ad57-a803c2dfaf1b,KP,desktop,0.23
f54c9920-b71e-40bf-ada9-61be6eb15a3f,impression,2025-09-21 16:31:50.631168,3321,1509,20f0be07-c3b6-4856-9ce6-a30118686755,PK,tablet,0.83
d2be1e46-d212-4a1b-b54d-84a64b654e77,conversion,2025-04-05 00:28:12.827639,1979,6420,6dd2272f-1ebd-468e-98c8-034469f45ecb,NA,mobile,0.14
3f9def03-8c5e-407b-a4ad-1589dd67a26b,click,2025-09-19 10:54:32.627556,6211,5959,2e9c6dc0-1db8-43c2-a8f7-fa5def7e56c9,SE,tablet,1.24
38c8b6e4-367f-4f58-8449-c74a28170817,impression,2025-05-25 09:58:18.826128,3288,6767,c334676a-8de9-4dd1-b295-091bdb27fbb5,TJ,tablet,1.78
85d1a43c-d31f-422f-9fb2-ef32731ce0c5,click,2025-10-01 02:44:57.815380,6351,6805,f582f812-795b-4542-8247-d6e790cef503,MM,mobile,0.16
e9336a59-7f2b-4226-b53a-a953843829e1,click,2025-09-18 13:16:42.736017,6116,7089,b7f02892-f21e-4ed5-9f3d-e446cdbccec4,BR,desktop,0.36
b01584ca-7bcc-4a7d-a46e-f82e3669b5ec,click,2025-04-07 23:35:32.175800,2928,9114,38c6010a-e09f-44b7-8c69-60a186cd7d69,HU,tablet,0.18
5d8d4009-4218-43ac-832f-bfc766220d3a,impression,2025-06-29 08:54:57.575082,4429,9052,0e8179d7-c3cc-46c0-8de6-5d8ba3bee505,MN,tablet,0.49
e70ded10-2ecd-46be-80b3-ac8e7867a25c,click,2025-03-22 20:31:03.697570,6572,8748,42e2d57d-b63c-4d3c-91c0-9acfb0146d17,RU,mobile,0.46
a391813e-e4f4-4f29-bbfe-3af40e682365,impression,2025-01-09 22:45:12.690028,6198,7764,1b9bea67-bac7-47ef-aa2d-e8be15bc8f27,AR,desktop,0.79
948207bd-843e-46bc-83f4-99cfce504a3f,click,2025-07-08 14:36:09.525895,9931,3753,c8c257d0-d268-4041-b468-d7785b9456b4,GR,desktop,0.17
80292cd9-82d8-496b-8fbb-8945fcaeea4b,conversion,2025-07-03 21:10:24.681295,2492,8095,277ef9ce-6ada-47f6-a08e-a393778998cf,MG,mobile,0.63
fc18efd2-5f20-42fa-9914-9d19f5743a55,conversion,2025-07-16 22:47:55.885496,8695,6286,72c37dc4-41bb-4451-9a9f-b6249b7a944d,PT,tablet,0.7
138075cc-b796-4981-9b73-be3dde1990ee,impression,2025-01-12 13:52:02.092388,7974,8679,2281a290-84ab-4c5c-84bf-c7f0b2a7face,SB,tablet,0.95
8c104fbd-dec2-48cb-955c-13c168d7bb19,impression,2025-02-04 02:06:54.682343,3600,3348,c77f69bb-dad7-45a2-bac5-d4eeed75cd89,LA,tablet,0.79
bed1d39d-2bd9-495b-8853-124f65cc6608,click,2025-10-14 17:43:05.486940,3150,6576,43f288f9-ff78-43cd-b188-c3b886d46045,ET,mobile,1.25
90bcd1c4-728b-4098-833a-c4775505eee8,impression,2025-01-22 00:28:05.266285,6115,6244,9de80251-02b0-4df8-b58d-4303d67af9df,VC,mobile,1.76
9f162067-264e-42ba-8a07-39a18f24f480,impression,2025-10-04 02:58:23.440766,6614,5072,4ba98ca3-d847-4b76-9a18-f405322ac735,MA,desktop,0.31
28df9ae9-3d8f-4115-9bf2-05c443cedb5b,impression,2025-04-18 14:20:49.882601,4365,3776,02469f80-ba24-458f-8bff-355a04148064,NR,mobile,1.97
e2cdb29f-f446-4ce2-9ef1-2bb3408f38b1,impression,2025-08-18 08:07:33.013877,3382,1845,edd45ad7-4779-4cc0-bd0c-c55fba478f12,ER,tablet,0.8
d513e9da-b681-4535-a5b3-e6615bf1e3f0,impression,2025-06-03 06:35:04.864670,1421,3506,f3986438-e7f7-4601-bf56-8209991cd1cf,SK,mobile,0.48
0558a1c7-88f1-44b1-a075-2b6634833e4c,conversion,2025-05-12 04:19:39.062096,5029,2523,ff2fe9ba-d3f7-4701-86b5-0a1aaa7a621c,TW,tablet,1.29
1259e37d-d803-49e1-a967-4e5af7c6c45a,impression,2025-06-28 18:45:34.157675,1751,7101,9b51907a-0191-4d24-bd40-ed086c085bf9,ZW,tablet,0.2
32423ea4-1b43-4c31-8401-74710299099c,impression,2025-05-10 18:04:56.795152,4691,9120,208b8e5a-b0fa-407d-b204-f7c38725de0d,BB,desktop,1.51
009026da-3ce7-4367-8e3f-80d5f8410527,click,2025-02-03 02:36:52.812306,2709,9243,7d8c6821-1584-45cb-a453-787bd6ecaafc,VE,tablet,1.87
7a9c348c-5bca-4821-9012-25bc0aab1156,click,2025-05-05 09:57:56.842043,2231,1056,9bfe8984-29eb-45aa-92a8-1efbf6579916,TG,tablet,0.31
30fdb5ee-95e8-405c-b9f4-a528b640688a,conversion,2025-01-30 09:48:48.293140,3115,6558,b0ac0dff-868c-4d9d-b7e8-5ed3d6623cb3,SL,mobile,0.78
d2124b0b-2438-4d98-ad60-1d0b6e2f8c77,click,2025-06-02 23:36:07.685159,9712,5759,e59a0aa4-ebed-4422-ad32-464a1ff1aa4c,CR,desktop,1.71
17782b1d-dea1-4635-a08b-63bcc425a34a,click,2025-10-20 20:34:41.850655,4669,5479,30bd28d9-cc3e-4c0e-87fc-165c8c36491f,MM,desktop,1.51
50ca7ff3-ae4c-4120-b5d6-2d660dccd69f,conversion,2025-01-31 22:38:56.195402,3403,1616,4ea8095d-0663-420e-8435-8a65547a0057,FR,mobile,1.85
94b21660-f796-46ae-8d6f-2c404db5a639,click,2025-08-04 23:05:10.957772,6443,6926,84d62db9-bca8-46d0-bbdb-4ced6bcef447,WS,desktop,0.71
5101dc3f-a8b0-48f6-a08f-a40d36a5a9b1,impression,2025-06-05 16:26:51.896652,7650,2052,8a07394b-62eb-4c57-b612-de2266afa220,ES,mobile,0.97
6306ce49-ad95-41e4-9759-0849b4137b54,conversion,2025-04-11 18:25:44.580613,2532,5869,28d98abb-8c5c-4fb4-acc7-73d86b045144,AL,mobile,1.26
ac17163f-8ba5-46fc-bb37-3d69e6e72714,click,2025-02-16 00:45:54.151637,9445,4066,711f6743-7820-4abb-a80e-4f382de8a674,SM,desktop,1.8
2576e025-4f78-4ec6-a637-cc9d2d9b5f98,click,2025-02-17 09:22:59.832247,1859,2629,f252646b-b224-4825-9d7a-4bb47ba302b2,SC,mobile,1.95
2b3fd8b3-19a3-4b47-81fe-8511a849977c,conversion,2025-06-01 23:42:28.053101,3261,8753,7823d030-da0e-4f88-b90d-879b7f47cb67,SO,desktop,1.61
f8e08804-6844-45de-9981-acd69a7ddcf0,conversion,2025-03-31 15:32:59.313941,5621,7291,014f63c2-b70b-4fb9-b697-3487636058ba,GQ,tablet,0.27
89d4d2c7-0735-45a8-84ce-6dd3039dd860,conversion,2025-10-16 17:01:17.147473,8635,5902,80d77a22-b0cf-47e9-96f2-d6029d5ee074,PS,tablet,1.5
1b4eeac3-57e7-4b0b-9a53-a0ceadf83521,impression,2025-07-04 03:45:08.863323,3120,8074,7c0ec559-8e32-4b8f-ae7d-c004417598d2,CD,mobile,1.61
