event_id,event_type,timestamp,campaign_id,ad_id,user_id,country,device,cost
8d5c381f-ee22-4e25-a523-9f19032e0a3b,click,2025-09-19 21:45:21.739400,9300,4430,afd92453-0f29-4b2e-9523-0e8c422b9a2c,SR,desktop,0.6
0713e06e-c1b0-4d1c-b82e-ce274a168684,click,2025-05-27 18:38:09.588857,8453,7737,d22fa69e-d2bc-4d3f-b778-ad64522e1cb0,BT,desktop,0.74
e45aaa1b-7c9e-4dc0-ba52-b5e4d47e85a1,impression,2025-04-06 18:35:37.291801,2463,3034,d50c3b23-4182-4007-86af-ff45f9375873,BH,mobile,1.91
39cebc5f-0b53-486c-8a04-777ff9a65175,conversion,2025-06-07 05:55:44.299026,3598,1972,e3a8caae-7e08-48b7-a7db-d46ecd136955,AF,tablet,1.21
9f9a7961-7ef8-47b9-9a89-cb88b594f138,click,2025-03-21 03:48:18.638531,1902,5185,f613a46b-cc65-4ed0-a03f-e0d253e34298,CU,mobile,1.16
5bd9cf69-51c9-4dea-acb2-28b2c92d57a5,conversion,2025-08-09 16:28:24.557608,4452,3387,5de928c2-f2e8-4ff8-b45b-7fefc5a46ad3,AD,desktop,1.32
be3692a4-3ff1-4eab-9ac3-116c196756bf,conversion,2025-05-07 10:24:48.182174,4424,5286,9f84ce87-e62e-4e3f-9336-bde736f157a5,SE,mobile,1.78
3ee88511-b1e0-4f3f-b01a-47b9af7baa8e,impression,2025-07-17 19:57:37.951350,8286,2079,31f2b1e3-0be3-49cc-b4f1-e1e7bf47aef2,JP,tablet,0.5
a07c540a-9528-431f-908e-b86e46726528,impression,2025-04-16 04:40:20.007371,4867,2894,60679844-b0df-4316-a488-e08c55628be9,VC,mobile,0.94
0faa1199-cdcd-430e-9a63-fbd6f53f764d,impression,2025-05-23 22:09:05.605044,2226,9432,30cf7a2c-3472-4d66-b811-16fcdf69240a,GT,desktop,0.72
5a2e4169-bdfe-4a5f-99b0-eba9272b545e,click,2025-07-28 02:41:39.946673,2313,2466,96240530-4b8e-463b-9a7c-024f519ff06f,LU,mobile,1.63
8e6e6416-5892-4409-b5c1-320859aca66c,click,2025-07-14 12:30:02.298100,2787,2562,3f985c3a-c175-436c-8833-6c65a390c56e,BA,mobile,0.88
0c67dc0d-eb9c-4e35-8cb6-7101cf55ac66,click,2025-10-20 02:20:34.570091,2703,4695,57601a57-e85c-47b5-a5fa-92a654952a40,BE,mobile,0.77
2e927e09-4691-4794-9bfa-9247170dac10,click,2025-05-20 14:48:27.371661,5628,8237,be3ec147-0fc8-4dce-8b23-bc70113f4581,BJ,mobile,1.57
1438b20e-726c-4b59-90dd-9ef683f24bc5,click,2025-10-03 11:46:23.383764,4508,4329,55e45834-ee82-4c84-a720-891c19fd5ce4,IQ,tablet,0.48
2f950a92-769d-4d27-a9c2-da555a8e0126,impression,2025-06-18 08:00:57.973418,8996,8172,ba82bf52-d203-4208-a248-50113f65e88d,MW,mobile,0.95
bbbd2fa3-344e-4dd0-93c7-eb52ff7dc7b8,conversion,2025-08-25 23:02:38.522986,4942,5350,29197429-6cf3-41b1-93ee-f658393fd9b3,AZ,desktop,1.35
d116f77b-b71c-40f4-8b34-f9e564e4f9cd,conversion,2025-01-10 12:53:52.373344,8874,7311,1d980c35-1a78-4754-ab4b-7f714c48b3e0,UY,desktop,0.36
4f685ccd-2f56-43dd-83f4-ce7c5b4e2060,conversion,2025-04-04 11:59:59.670502,6099,1256,c8934dbf-9a25-40c9-921d-689c4ddd8486,BF,mobile,0.76
2a4c4b9d-1c3f-49c2-99d9-d4b74deec020,conversion,2025-09-02 15:00:00.798217,6080,8174,d6d782df-e236-4fe3-97ab-eab2b7252ba5,BW,mobile,1.54
a974dc60-0de7-4922-8399-c1d45ae8a544,impression,2025-10-22 02:40:32.953887,6331,6449,8df2d619-2f83-499e-ae90-bec697eaa86b,LI,tablet,0.9
003f0023-0287-462e-99e8-ccc33ce85af3,impression,2025-01-11 07:49:16.682822,5739,1621,3bb34ffb-f9c8-4716-bf83-8350871c3b22,GQ,desktop,0.95
06ef7394-34f3-4e8a-a078-d9ee221de14a,impression,2025-10-23 12:17:18.977754,9210,4387,4c541246-d54b-4768-a7db-ecf9d449924d,AL,desktop,0.1
0c92347d-d67b-4e43-9c35-56441b0017c0,conversion,2025-05-17 17:35:16.591849,9998,9259,1689a9dd-f31d-4b3b-9da4-9417c7d0525f,AG,mobile,0.57
ba7d87ac-b8a0-40b3-93f9-8e6071a42077,click,2025-02-17 01:49:46.052636,1047,1838,18f9a628-72bf-489a-bf53-b5e280a685e7,LC,mobile,1.29
af46d48a-3abf-4947-8770-8e3e8d684b0e,conversion,2025-05-16 20:48:45.133439,3192,3198,4b293a68-bf49-4bb7-8f76-b5ebc39303ba,SV,mobile,1.57
b6c5e4f8-cdb7-4535-a68e-bf1253717759,click,2025-01-25 10:42:02.589076,6320,5489,3f0ad481-55a7-46d7-b04e-8c353595af29,EG,desktop,1.53
2ffe226d-b07d-4dbc-9960-10868137045f,click,2025-09-18 14:35:36.956495,3124,9423,d4c0541b-aafe-4dae-af2c-36ca00125d0d,ER,desktop,1.74
944e6044-dbf0-4471-9fe7-011d2e217b8f,impression,2025-08-15 05:59:21.676703,7014,9284,a50bf88a-7ead-4b10-ba9a-1f4e25f9b5fd,ZM,tablet,0.96
0c933bd8-cdfc-40eb-bd13-0bb1c98fe73e,impression,2025-04-01 06:10:59.101910,7059,3339,60207fb5-a519-472e-8aaa-7c2b71da4737,DJ,desktop,1.18
ee88718c-fe12-40a6-a737-b0312d916530,click,2025-09-01 04:07:40.227242,6822,1879,d6f086a5-3a93-469f-9d73-176426d9e823,GW,desktop,1.81
52548994-6023-44ac-bb28-b8aa24002662,impression,2025-08-04 08:55:22.324820,5666,8212,93b3a174-f744-4e1b-b74d-dda95abcc7a1,KM,tablet,1.08
47672306-689e-465f-8433-8700d8119a1c,impression,2025-07-08 23:58:53.875734,5895,1408,dfa91711-062a-4cb1-8cb9-8e0a6afbfdd1,IT,mobile,0.1
7fe85d05-3654-45d8-a425-13246878b841,click,2025-01-16 12:07:26.764936,3253,4575,2e5f5c30-12f1-42b6-b7ad-8b9b5c45ce47,PT,tablet,2.0
d13f0758-634a-4b3e-845e-0c8ae97cb333,click,2025-08-30 03:49:22.275683,7934,6237,b54e35be-12f6-4420-a766-ec99c272faac,MT,mobile,1.87
e65291f4-a21c-4954-b67a-ae110ac1e49b,impression,2025-06-02 02:00:42.530098,1831,8615,91fda695-d40f-4f97-994c-570c91118aae,ZW,desktop,0.3
016926ae-573d-4ee8-ac71-82269031a8d4,conversion,2025-09-04 11:06:51.687484,5097,7489,6832ce8e-280e-43a5-8fd2-7ee7fede3a55,ES,tablet,1.54
cb944bd0-78ec-47e1-992e-68757a1676d2,click,2025-03-30 20:36:45.415397,1759,5109,8f57f96c-b429-4261-b31e-7ab4b2c1a008,KG,mobile,0.69
4d6c94b7-9d86-42b8-ae43-c2b37395f13f,impression,2025-04-20 22:26:23.331941,7048,1686,7dd731a2-0cba-4217-93e7-1c8d93fec01d,KM,desktop,0.53
144341f9-f5a0-4b3f-8024-1e9adeb290dc,conversion,2025-09-14 18:46:32.349395,8005,1202,e80f3b17-d239-41c0-9c0b-fccb62e089d0,UY,desktop,0.89
8166d591-f212-42f2-a71a-ca503ee9b9d0,impression,2025-01-21 12:15:04.676684,1625,6769,aeebbd41-365e-48f3-b03f-97ef3b4a5644,NL,desktop,1.21
cdc12d16-0406-4914-b4ea-8cdff89666ce,click,2025-08-23 18:37:00.189365,7096,6282,141fff68-191d-4671-a613-1f5dc5d9b292,MR,tablet,1.21
6c37192a-0f23-40f3-9e24-d033b06cc645,conversion,2025-05-11 22:15:15.411959,1621,7379,a432e451-e138-493d-bb7b-dbe6b28eca1c,CM,desktop,1.27
79d1227e-6701-4c53-a8a9-bb38a27978fb,conversion,2025-01-09 00:01:44.706366,2656,3927,c8b91503-2c73-42da-b7fd-10ca2500ecdd,KW,desktop,0.8
c454e54f-a489-4e8b-b254-bb98d5bcfb53,click,2025-08-26 05:18:31.927906,9551,2975,7896a726-bfe1-4af3-a994-99ac7ec180bd,LK,desktop,1.13
9210546f-2b57-4249-8a78-f13fa6a756ad,click,2025-07-13 09:01:44.682841,3679,4499,c193a3f8-0d19-4242-a241-80a9e3ece2fe,IR,mobile,1.44
7e5c0afe-94b0-44d9-bf94-e6e7bc600031,conversion,2025-02-11 05:53:27.845342,4545,7467,1be2c87f-795b-4945-b796-67042c0715b3,MX,desktop,1.17
408d3d46-51f9-4f66-8618-a09af303deeb,conversion,2025-08-13 15:18:57.653231,4708,7717,0334e931-ec29-44bb-b445-53803637b28a,SB,mobile,0.82
f971ba07-1181-4487-820a-9671c41cbf9f,conversion,2025-07-22 07:53:00.089236,6687,9812,d8234453-7d24-4b69-b645-30420ab72a7b,LS,mobile,0.36
474626d6-87fe-4f0a-83ef-529306431202,click,2025-09-06 01:12:23.191343,9971,6848,92fe9005-0528-4d98-bfa3-517979b5f0b1,PG,desktop,1.23
b5ac4c2c-07d5-40e5-afde-85078654cc15,impression,2025-03-23 16:18:43.011386,2534,4727,febc49e0-73a5-4033-b675-35e367edd8d4,BT,mobile,1.64
a421733e-a6e3-48c1-b16c-c5b7718bc55c,conversion,2025-10-02 19:40:39.569867,7677,5287,c6731c5f-f435-4e10-8ab8-a12d6f59163c,BS,tablet,1.69
0d633fa8-69ce-4edb-ad69-6d62746971f3,impression,2025-09-11 00:46:53.616941,4072,3634,173e1b94-4246-4136-9029-10ff94599c99,GN,desktop,1.73
83f96d86-a9ec-4c87-8b1f-0ddb27353e74,conversion,2025-05-23 14:56:22.120578,3836,4826,f26bed2c-1fda-455f-bda1-5c9699445099,SB,desktop,0.47
f58aec11-1951-40f1-9469-079b9d6f312f,conversion,2025-07-28 03:58:16.827366,9993,9078,8aea2b1b-bee9-471f-9b98-07d47a998ca2,IS,desktop,1.1
4b8de981-61d7-491b-817a-8d911a121126,click,2025-02-09 00:30:21.498539,7688,8442,c3b3fa61-a5d0-44b3-89e7-543a12b381f6,KH,desktop,0.17
ab3b4105-998b-457f-a04a-222ae01b285a,conversion,2025-09-03 03:18:02.243550,5353,5549,70084561-93d3-4fe2-9ebb-e41c3994d81b,BB,desktop,0.83
5161a6f2-5882-467f-bac6-e38bd8215dbc,impression,2025-10-20 07:32:33.336484,2481,2660,e05f625d-1bae-430d-9b09-d96a8fe7c5d5,BO,desktop,1.26
4668d880-7821-46d1-ac17-4fcc1dc0c8d9,click,2025-03-22 05:33:32.741288,9700,2777,d2e3205d-7e96-4328-a89f-5dfa68663a0d,HU,tablet,1.2
4e08b829-d54e-48ba-aa74-b18d34601ad9,click,2025-01-06 11:33:20.757339,8691,6598,7de1a40a-2f2e-48d3-90f4-032cff1336a0,KR,tablet,1.57
98b7f932-4a75-4331-91a5-aca35db9684a,conversion,2025-01-25 08:51:06.355380,3716,4259,effb813f-eb68-4bad-bb50-595d81ebe9fd,GB,desktop,1.66
84ef8ee4-672d-409b-97b8-31ad734c30e5,click,2025-04-25 19:31:41.873720,4666,7467,f57cdab9-6ff3-466b-8eb2-3b615eb0b784,AZ,mobile,1.14
1314e0cc-31b6-4715-a47b-e388272a2b59,impression,2025-02-13 22:29:16.503753,3006,5018,5f4e6871-f9c5-4f51-a565-3b46c11510dd,CN,tablet,1.59
70b73cd5-5c90-4f4a-82ba-74a2d4bbcf9e,conversion,2025-04-03 22:01:00.415723,3759,6111,ba95f0b9-0e93-4d37-8c50-424663a80f43,IS,mobile,1.67
b343c935-ad81-44bd-a2dd-935d7c9026c0,conversion,2025-03-29 12:04:39.683568,6400,7838,45cbcbd2-7167-4f7e-bb16-cd2717b87da3,TD,mobile,1.39
bb60fbc0-aef5-4fb9-9509-a18865da4f9d,conversion,2025-09-03 01:07:04.797092,2407,3182,766d1065-d662-409a-b0e6-79e3625aeec8,LR,desktop,1.7
3d5ff805-acf5-42b6-811b-09258fa17616,conversion,2025-06-25 08:56:54.483449,7908,1427,5c808dad-2d87-4d66-8209-09e6a1ab7aee,FM,tablet,1.0
eebab5e6-7e6e-4f51-a628-f26923ada900,impression,2025-10-03 14:21:56.655009,5798,3974,04638839-43dc-4031-b3a1-6bd382e3df64,GW,desktop,0.89
a8684525-7e66-4018-a11c-687120e33e58,conversion,2025-10-17 18:09:13.263401,7951,1702,a914d0d8-679e-4e0f-a549-e9419aedeaff,IS,tablet,0.9
13c3cd10-c2cb-410f-9eba-7e836cd4d2a5,impression,2025-07-17 18:40:43.806657,6139,9723,8b04478e-594c-464c-bf43-6c3f9884537c,MZ,mobile,0.25
5c8899d8-195b-485e-bbf0-8d310537b67a,impression,2025-04-17 02:01:52.433266,6404,2214,59042c82-a366-4d1f-ba95-71d59b857702,GH,desktop,0.37
44dacb8e-9d12-4dd1-9d0b-d39cca230416,click,2025-03-20 20:35:25.636059,2626,9296,237280f1-0474-4bf8-8b2f-728f02f3d9a0,SD,desktop,0.26
b4503b3b-b418-4176-8287-a902d9d41758,impression,2025-02-08 17:06:42.209974,6232,1347,c99cd13e-88a0-426c-9aa5-eb4885caa2a7,UZ,desktop,0.71
5ca620d8-d8e5-4e79-8bea-91844ea0b5ea,impression,2025-10-08 14:07:50.198762,5053,3027,ba505dad-cb49-411e-be2d-6d488167581a,CY,tablet,0.96
c9c9c26b-78e2-4050-baf9-2f944fc5c905,conversion,2025-01-23 09:53:50.434812,2629,9599,834e3ee0-0ca8-488a-88aa-57b375fbe9a6,HN,tablet,1.08
89c8e84f-abed-4968-a63a-315f847b45ae,conversion,2025-08-25 18:51:50.465405,5997,5678,714ea2b5-a2bc-4646-996e-1f52d4755260,MH,desktop,0.15
c0bee32a-6e9e-4fe2-a083-a9779f9bf96b,click,2025-10-24 09:29:56.443828,2876,4098,c4a0ce59-6797-4a57-91a8-75e32886e0fb,VN,mobile,0.12
c22295cb-5961-4780-b7c8-c88593e27ac3,conversion,2025-10-24 03:31:44.166093,7600,3688,a11e4c01-9fb1-4d9f-8179-23cb1ff28c0f,TJ,desktop,0.77
f3c10731-19b6-4fd4-8d8b-9313acd6dd5f,click,2025-06-21 15:44:29.331584,6634,2420,b9a67890-387d-4080-a89a-17fe22c0083a,HN,tablet,1.23
523849ac-b686-4f12-b47a-5216b23311a9,impression,2025-01-26 05:56:06.893525,1007,8753,f3f52c17-96fb-49b6-884c-7cf9352887ab,ES,tablet,1.43
487d797e-75bc-41f8-a2af-c6bfa46b9c50,click,2025-09-02 07:10:43.632474,3809,1325,f753e2b5-b501-48c8-95c0-6b66a4e3dcab,BG,tablet,0.37
76f34502-65f0-4324-9de6-eaf45081d371,impression,2025-01-25 10:33:40.146756,9730,3325,5826b0d2-8171-48d8-a3b3-c88a1d24f5a5,SN,tablet,1.81
7489ba86-6c2b-4a1b-a917-a631693f19f3,conversion,2025-07-29 11:50:38.315921,8639,4675,732db74c-3ca0-4cdb-b102-7da8e4953c28,LY,desktop,0.3
12920193-c332-450e-811c-2194eca2ccbf,impression,2025-08-13 06:09:14.269769,4005,5231,6548b440-da75-49fd-8263-43cf6cd125cc,BG,desktop,1.75
21836598-e9bf-4c39-b5f9-4007efac8a56,conversion,2025-06-24 17:45:51.432886,2125,9627,e1cfd990-6247-479d-b304-4b9a8a6602a5,CR,tablet,0.14
2919175b-4822-4775-a15c-7e26cc8877a9,click,2025-08-20 22:33:24.786770,5390,6776,c1c1af47-1a95-47e5-8f77-7f25764776fc,LU,tablet,0.29
229d33e3-6daf-4206-ae99-5c4227c7e67c,conversion,2025-08-14 06:29:15.062536,4634,4640,1ced38c6-0f62-4a76-a67a-c831860abf4d,JP,tablet,1.49
35e4022f-bd30-4bf7-9ac7-6399ea2fecf7,click,2025-02-21 02:59:46.382056,6255,2386,0298259b-0675-467b-872d-6739ec0128bd,ZM,desktop,0.82
7bdbd000-6bc4-42df-ac8b-93eda131fb36,conversion,2025-01-16 11:53:25.422885,4495,4026,f4284c1a-1eb1-4345-88a6-b027930ee640,KG,desktop,0.54
3dacebf8-c423-4a89-9f28-4b3056d56591,conversion,2025-05-02 10:35:12.349487,5643,6766,63a6d534-cf85-4ceb-ac88-8f69e16df6f0,TN,mobile,1.78
4470fe61-ba7e-4579-bbd2-bd594fdf0192,impression,2025-07-20 19:32:10.183568,7546,1949,87decf74-ec9c-41ea-9915-62ac03bcc543,RW,mobile,1.7
135af7dd-fc51-4240-8f44-a42c3a4b5a49,conversion,2025-05-31 21:25:03.440622,8147,6197,3c18d3a9-afbc-43aa-8f3b-c11e3093af10,MN,tablet,1.57
f5b1ec21-06af-40e8-964b-d6b855068ba3,click,2025-07-27 04:21:45.526458,6792,1786,7c737524-aeb5-4079-84c3-e97ffef15207,EC,desktop,1.27
f12c3ffe-90a7-4a9b-8f65-b8706de26b77,conversion,2025-05-02 16:09:53.616463,8586,2868,d4473ef6-e0df-42b8-9ca4-79fb808bd5fa,MZ,desktop,1.82
4d7213b6-b6dd-4da6-b294-e5c6816c4949,conversion,2025-10-27 08:28:26.129173,8683,1532,c6ef91e4-0cac-4b4c-bf30-1d634fbcd483,AG,tablet,0.73
b9468be6-e801-448d-bbe0-fdf2a014bbd0,click,2025-06-01 19:28:43.953873,7839,2460,5084ff0e-9390-4a64-ab1e-88d1c4b07887,SL,desktop,1.19
022519b1-b472-4f60-856e-896251c0bfcd,conversion,2025-02-27 03:38:49.920937,5781,7283,b55cf7c1-42b4-410c-95fe-91aa5b48c632,BZ,desktop,1.5
d940df38-e411-4d1a-8dab-076e0fc2ee83,click,2025-03-02 02:17:50.501611,8634,2623,932c664d-c729-4e12-a10a-87126dbcce08,PA,tablet,1.53
421be9dc-e59c-4b79-8ffb-9c264ca6de0d,conversion,2025-04-13 00:27:54.037666,4732,1846,3b51fc97-a681-4a0f-829d-33600bcadefb,BJ,desktop,1.86
d68152d7-84fb-4786-ac11-1ad288655120,impression,2025-01-08 01:15:30.864195,1146,4834,06b96301-13ba-4beb-b490-11ca57713f68,CM,tablet,0.79
20f78039-9300-45c4-a083-b4bcd63881c6,click,2025-04-15 19:42:39.157388,3408,4804,690aca87-b9fd-4cdb-a2a4-fd0f89b04b82,GE,mobile,0.89
a9c05206-b39f-42c6-a34e-5ea60219ccd3,impression,2025-04-08 04:32:44.486113,1208,4725,c34816e5-cb66-4123-a23c-e71d6189519d,NZ,mobile,1.31
db11b603-164b-488f-bedf-d10e8d875920,conversion,2025-07-09 21:48:33.506562,2887,7784,28609171-8cb4-44b2-9cac-5fa85fc3dd04,RU,mobile,1.27
da27bbd1-1e85-4aa7-a3c6-875ce70c05a4,click,2025-07-25 01:36:52.299361,1964,8634,04216d5a-0027-4115-8893-4a0cfc83d4c7,CA,tablet,1.71
2c872ef6-625d-40af-9e67-29a9e9d0ee8e,click,2025-07-13 17:36:35.637666,1845,5750,57ab6583-103f-41da-8683-f2530a6787f6,KH,tablet,0.92
e77d310f-3fea-4294-b349-9ade8323c71a,conversion,2025-05-05 06:28:21.874059,7500,6562,4a33b27d-5700-4431-bc6b-aefab8a453f9,MZ,desktop,0.66
f7a4d350-0bff-4228-9794-c1af4b468b5d,impression,2025-07-20 11:59:11.385334,1476,1909,f3a82a09-6b91-4fe6-9db3-332579e1ffcc,SM,tablet,0.36
cac690ed-e3bb-4331-85bd-9d0f43890121,impression,2025-02-05 15:28:55.100010,4594,9773,90ca35f8-62d5-4c04-b697-a2a57afb5686,BG,desktop,0.75
65e257e6-2142-4cd8-b7c1-14656c264d80,conversion,2025-06-14 10:49:37.253765,6960,7125,99d69d2a-b2f2-4982-a745-1acab97399a1,LC,desktop,0.31
3b752a5a-90c5-4393-a1f7-9b476f61d60c,impression,2025-06-21 13:54:49.367890,6996,5869,6b239c9c-af46-484a-be7b-6d6fdb19c10c,MR,desktop,1.88
60bef241-2a5a-42ff-be9c-da8baa2d6134,impression,2025-04-30 03:00:42.386251,9874,4482,1d4bafbe-2502-4ade-b67e-37fc3d897098,US,tablet,0.49
d757b173-47d7-46cf-ac35-859b0b8129bd,impression,2025-09-27 13:20:35.565149,9072,9086,d3886ea9-4299-4753-8a26-f238b67ab454,BR,tablet,0.99
76ebf7dd-8035-4a1b-a2ba-d6db03e69f85,conversion,2025-06-30 16:12:46.532244,9810,9745,3f2e9976-3413-4495-9eb6-52075cdf4301,GE,tablet,0.41
badbd32b-88e4-4bc1-bf5e-b34941d404a8,impression,2025-02-24 02:34:09.931722,2987,2825,d2378214-a6e9-4961-9246-dde46fff058f,PT,tablet,0.14
30a8bd19-fbcb-48a5-8351-607c87a8faf0,click,2025-02-02 19:06:02.843343,1548,9499,12da7fa7-4a60-46b7-a1ec-3f4fbe28a1e3,NZ,tablet,0.44
6f79960f-c042-41b2-ac9a-a0e1abfb669a,click,2025-06-15 06:57:51.591470,5141,7776,06ad3753-401a-48e3-93e5-476e05ceadd5,FR,desktop,1.06
69ca39d2-99c5-40fb-9835-154056e95639,click,2025-04-07 04:26:35.633956,1925,8455,dbeabd41-737c-4d59-9f68-61a4941e1546,TG,tablet,0.39
259d0403-0d5c-4beb-b728-49abc60c921d,conversion,2025-01-31 04:12:14.453284,1147,1680,9cda89de-d6bc-4b99-881c-4dd8112d3659,SB,tablet,1.8
b6f3952f-29fc-4bce-97fd-41a9f9adbf42,click,2025-04-16 06:01:24.852839,4961,3119,abfc3f9b-9aa6-4c44-b15d-1f1fe707d877,TG,tablet,0.33
93112d2a-4909-4acb-aab9-5891d7f34286,impression,2025-09-05 14:33:01.205350,2785,5194,923ec5c2-e749-490e-91be-5b0e560393c9,MN,mobile,1.39
91d69328-d524-4c42-8703-ae732f0682ee,conversion,2025-04-23 05:56:54.805752,6060,7492,47cef27e-b2b2-402f-813c-48f16a7b4c2d,CL,tablet,0.4
e805d495-ac2b-4223-959a-7188a0b95eeb,impression,2025-02-18 22:07:14.795917,3362,2529,00041a15-191d-4263-b8cd-3ace15eaf35c,LI,tablet,1.65
108cf1d8-6fa3-47e5-95e5-7e7bddd3f814,impression,2025-08-31 08:15:30.832178,2599,7679,400c832f-5112-479e-9c22-3b71e95747be,HN,mobile,0.74
a94fcb06-6cca-4a06-8ce0-0df809b1d6bc,click,2025-04-12 12:51:37.016365,9796,7755,9890bf47-e5f3-4ec0-8ce3-ed2a8ff8f00f,RS,mobile,1.53
aee357f2-c47a-4c53-8641-49bbb1be24b4,conversion,2025-08-13 06:32:04.300162,2955,8404,0e1d18fc-337a-48d3-8bea-37f1a2de45bf,TH,desktop,1.89
90aed194-2ce2-43af-807d-099e36dc4dea,conversion,2025-08-20 21:12:56.261492,2443,9942,42095364-644b-4665-9c61-e0642a5ab343,FI,mobile,1.91
a7b5abab-6335-40a8-8d0b-73d7cdbd3cbf,impression,2025-10-03 11:51:50.050375,6408,5185,9b55ad37-c696-444a-ad59-6beb2c173e15,DK,tablet,0.13
018e2129-775c-4051-90a8-12805ff7b283,conversion,2025-01-02 11:24:12.048195,9890,4604,57c60d01-98a9-4281-b7f4-e2afa8206d5c,IQ,tablet,1.19
94bfec2c-ec41-4a14-a08b-a40fb669edaf,impression,2025-01-06 21:20:50.038923,5053,8719,6e5ff4a3-6ac5-4918-9fba-e3dd6954f42d,BA,mobile,0.72
2af63c7a-1dda-4219-974d-71e1d7d13859,impression,2025-05-23 14:24:14.777621,3445,3655,f5cbf786-9578-4da2-b7e6-0cff464cde4d,AO,mobile,0.67
e35bb752-58d4-4211-9c23-e2f1e6a25c75,impression,2025-01-25 20:10:13.703200,8885,5220,0e51ec1e-7e07-4392-9b1b-07ab99f4e521,KW,desktop,0.71
83989e73-c789-4ddb-ae9d-1efa73a147f5,click,2025-09-13 23:12:40.441066,2177,6903,99c9733a-867a-4202-96ff-27af5c1a0757,NE,tablet,1.37
2d6e7a4e-b68d-449a-9a5b-cca333fbb805,impression,2025-07-31 22:30:11.849007,3645,7826,fe268341-04a1-4c15-9f38-7253e4a67575,LY,mobile,1.15
e372b641-d80a-4826-a049-0417990af876,impression,2025-05-13 19:20:20.678573,4222,2226,cd58552b-b96e-45d9-9cf0-ae9e02d6e728,KW,desktop,1.15
c0eea040-c92c-4c96-8f75-9ceda58979b0,click,2025-02-22 09:44:13.454050,4360,1361,06fa75fc-be5a-4ea8-8287-a57ceb1d95b2,BH,tablet,1.11
3bdd6761-416f-4cde-a5d2-08c140dbd3f5,click,2025-07-17 16:08:00.580208,6592,3648,b8ad6277-9f90-4fa7-9599-fc12d29c7136,AF,tablet,1.0
3044c2bf-ec71-44a6-b054-3ebd2f70a018,impression,2025-09-03 20:54:01.479731,9500,3103,14948a5d-53f2-4995-a5c1-6ae44080d527,PL,tablet,1.71
90d752ca-4a17-4bb9-85ad-184b24d45caa,click,2025-03-11 11:23:38.007757,5324,6772,3b12b685-1256-406b-a79e-1c01b142dd0e,MH,tablet,0.46
58e251b4-8fd0-476a-9710-09c8aa58c548,conversion,2025-09-21 06:02:00.006537,3405,5326,898b215d-f59c-4a21-9b94-ca51105d191a,BI,desktop,0.82
9def9152-525f-4ccb-8506-8e3b5e40b832,impression,2025-08-13 04:04:05.315831,9372,6344,8020d436-f0f3-4e58-a02d-11af69dbaa5d,CZ,tablet,1.93
032db0d1-784f-40e3-bc30-dfb85353871c,click,2025-07-01 16:52:20.106833,4362,3547,7f151125-58a3-481c-a88a-c7e1a32c87e2,SV,tablet,1.1
1a36755f-4f37-49ed-8df8-a272926e8a74,impression,2025-08-26 05:45:04.267731,2161,7395,6dff7564-878e-478c-b6f0-85c1c092564a,ST,desktop,1.68
6d5f98b9-f858-493d-b0dd-b968b6c52dce,impression,2025-02-18 17:02:20.169559,5071,8659,bd1b3526-bab4-4988-a7f0-71062177eacb,BA,tablet,1.46
